FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_NAME,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE
Annual,PRT,Portugal,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.8
Annual,LUX,Luxembourg,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.98
Annual,IRL,Ireland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,1.16
Annual,FIN,Finland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.85
Annual,BGR,Bulgaria,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,1.06
Annual,LVA,Latvia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.99
Annual,EST,Estonia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,1.04
Annual,HRV,Croatia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.87
Annual,SVN,Slovenia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.98
Annual,MKD,North Macedonia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.96
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.94
Annual,GTM,Guatemala,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.72
Annual,PAN,Panama,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.97
Annual,ECU,Ecuador,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.92
Annual,URY,Uruguay,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.94
Annual,KAZ,Kazakhstan,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.97
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.94
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.91
Annual,LBN,Lebanon,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,0.9
Annual,ISR,Israel,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2015,1.02
Annual,USA,United States,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.93
Annual,RUS,Russian Federation,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.93
Annual,ZAF,South Africa,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1
Annual,GRC,Greece,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.77
Annual,NLD,Netherlands,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1.02
Annual,BEL,Belgium,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.83
Annual,FRA,France,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.84
Annual,ESP,Spain,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.88
Annual,HUN,Hungary,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.85
Annual,ITA,Italy,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1.1
Annual,ROU,Romania,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.99
Annual,CHE,Switzerland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.88
Annual,AUT,Austria,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,GBR,United Kingdom,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1.01
Annual,DNK,Denmark,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,SWE,Sweden,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.94
Annual,NOR,Norway,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.93
Annual,POL,Poland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.99
Annual,DEU,Germany,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.94
Annual,PER,Peru,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.92
Annual,MEX,Mexico,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.94
Annual,ARG,Argentina,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.8
Annual,BRA,Brazil,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.79
Annual,CHL,Chile,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.81
Annual,COL,Colombia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.84
Annual,MYS,Malaysia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.92
Annual,AUS,Australia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.99
Annual,IDN,Indonesia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.95
Annual,PHL,Philippines,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.72
Annual,SGP,Singapore,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.96
Annual,THA,Thailand,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.99
Annual,JPN,Japan,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,VNM,Viet Nam,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,CHN,China,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.88
Annual,IND,India,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1.18
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1.06
Annual,CAN,Canada,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.88
Annual,BFA,Burkina Faso,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.76
Annual,CMR,Cameroon,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.8
Annual,AGO,Angola,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.95
Annual,BRB,Barbados,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,UGA,Uganda,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.92
Annual,BWA,Botswana,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.86
Annual,PRT,Portugal,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.9
Annual,LUX,Luxembourg,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,IRL,Ireland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.8
Annual,FIN,Finland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.96
Annual,LTU,Lithuania,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.87
Annual,EST,Estonia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.96
Annual,XKX,Kosovo,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.79
Annual,HRV,Croatia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.95
Annual,SVN,Slovenia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.81
Annual,BIH,Bosnia and Herzegovina,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.73
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,BLZ,Belize,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.97
Annual,GTM,Guatemala,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.9
Annual,SLV,El Salvador,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.96
Annual,CRI,Costa Rica,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.88
Annual,PAN,Panama,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.93
Annual,BOL,Bolivia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.88
Annual,ECU,Ecuador,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.91
Annual,SUR,Suriname,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.77
Annual,URY,Uruguay,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.89
Annual,KAZ,Kazakhstan,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.94
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,TTO,Trinidad and Tobago,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.98
Annual,JAM,Jamaica,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.85
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.97
Annual,QAT,Qatar,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,1.1
Annual,GEO,Georgia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2014,0.85
Annual,USA,United States,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.02
Annual,RUS,Russian Federation,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,ZAF,South Africa,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.9
Annual,GRC,Greece,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.88
Annual,NLD,Netherlands,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,BEL,Belgium,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.85
Annual,FRA,France,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,ESP,Spain,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,HUN,Hungary,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.68
Annual,ITA,Italy,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.77
Annual,ROU,Romania,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.01
Annual,CHE,Switzerland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.04
Annual,GBR,United Kingdom,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.94
Annual,SWE,Sweden,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.01
Annual,NOR,Norway,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,POL,Poland,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.92
Annual,DEU,Germany,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.94
Annual,PER,Peru,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.87
Annual,MEX,Mexico,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1
Annual,ARG,Argentina,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.79
Annual,BRA,Brazil,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.87
Annual,CHL,Chile,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.82
Annual,COL,Colombia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.82
Annual,MYS,Malaysia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.12
Annual,IDN,Indonesia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.96
Annual,PHL,Philippines,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.86
Annual,SGP,Singapore,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.02
Annual,THA,Thailand,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.89
Annual,JPN,Japan,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.85
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.06
Annual,VNM,Viet Nam,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.99
Annual,CHN,China,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.82
Annual,TUR,Turkiye,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.98
Annual,IND,India,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.96
Annual,CAN,Canada,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.94
Annual,DZA,Algeria,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.08
Annual,LBY,Libya,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1.05
Annual,GHA,Ghana,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.8
Annual,NGA,Nigeria,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,1
Annual,AGO,Angola,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.97
Annual,BRB,Barbados,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,UGA,Uganda,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.88
Annual,ZMB,Zambia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.93
Annual,NAM,Namibia,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.79
Annual,MWI,Malawi,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.75
Annual,BWA,Botswana,GEM Adult Population Survey: Female/Male Opportunity-Driven TEA,Percentage of respondents,2013,0.82
